symbol,date,hour,openbid,highbid,lowbid,closebid,openask,highask,lowask,closeask,totalticks
EUR/USD,2017-09-13,9,1.19791,1.19832,1.19645,1.19723,1.19792,1.19834,1.19646,1.19724,11859
EUR/USD,2017-09-13,10,1.19723,1.19865,1.19707,1.19865,1.19724,1.19866,1.19708,1.19865,10022
EUR/USD,2017-09-13,11,1.19865,1.19877,1.1979,1.19852,1.19865,1.19879,1.19792,1.19853,9005
EUR/USD,2017-09-13,12,1.19852,1.19897,1.19698,1.19738,1.19853,1.19898,1.19698,1.1974,20977
EUR/USD,2017-09-13,13,1.19738,1.19746,1.19378,1.19378,1.1974,1.19749,1.19377,1.1938,25568
EUR/USD,2017-09-13,14,1.19378,1.19403,1.19043,1.19162,1.1938,1.19406,1.19046,1.19164,32886
EUR/USD,2017-09-13,15,1.19162,1.19184,1.18843,1.18984,1.19164,1.19186,1.18843,1.18985,25906
EUR/USD,2017-09-13,16,1.18984,1.19009,1.188,1.18812,1.18985,1.1901,1.18802,1.18813,11824
EUR/USD,2017-09-13,17,1.18812,1.18957,1.18794,1.1886,1.18813,1.18958,1.18796,1.18862,18593
EUR/USD,2017-09-13,18,1.1886,1.18862,1.18731,1.18742,1.18862,1.18863,1.18731,1.18743,9215
EUR/USD,2017-09-13,19,1.18742,1.18858,1.18731,1.18843,1.18743,1.18859,1.18731,1.18845,8688
EUR/USD,2017-09-13,20,1.18843,1.18877,1.18802,1.18852,1.18845,1.1888,1.18803,1.18858,3504
EUR/USD,2017-09-13,21,1.18852,1.18909,1.18798,1.18869,1.18858,1.18923,1.18838,1.1889,3862
EUR/USD,2017-09-13,22,1.18869,1.1894,1.1885,1.18938,1.1889,1.18941,1.18851,1.1894,1947
EUR/USD,2017-09-13,23,1.18938,1.18942,1.18862,1.1888,1.1894,1.18945,1.18863,1.18881,1415
EUR/USD,2017-09-14,0,1.1888,1.18914,1.18815,1.18827,1.18881,1.18916,1.18816,1.18828,6883
EUR/USD,2017-09-14,1,1.18827,1.18832,1.18704,1.18757,1.18828,1.18834,1.18705,1.18758,9001
EUR/USD,2017-09-14,2,1.18757,1.18856,1.18726,1.18758,1.18758,1.18857,1.18727,1.18756,6993
EUR/USD,2017-09-14,3,1.18758,1.18793,1.18706,1.18751,1.18756,1.18794,1.18707,1.18752,4289
EUR/USD,2017-09-14,4,1.18751,1.18793,1.18728,1.18781,1.18752,1.18795,1.1873,1.18782,3869
EUR/USD,2017-09-14,5,1.18781,1.18781,1.18658,1.18755,1.18782,1.18783,1.1866,1.18756,5303
EUR/USD,2017-09-14,6,1.18755,1.18871,1.18678,1.18845,1.18756,1.18873,1.18681,1.18847,15975
EUR/USD,2017-09-14,7,1.18845,1.19099,1.18801,1.19058,1.18847,1.19099,1.18801,1.19058,18991
EUR/USD,2017-09-14,8,1.19058,1.19059,1.1894,1.19047,1.19058,1.19058,1.18941,1.19047,12267
EUR/USD,2017-09-14,9,1.19047,1.19073,1.18915,1.18955,1.19047,1.19073,1.18916,1.18956,10520
EUR/USD,2017-09-14,10,1.18955,1.19046,1.18943,1.19014,1.18956,1.19046,1.18944,1.19015,10025
EUR/USD,2017-09-14,11,1.19014,1.19027,1.18778,1.1892,1.19015,1.19028,1.18781,1.18923,30761
EUR/USD,2017-09-14,12,1.1892,1.19091,1.18372,1.18926,1.18923,1.19091,1.18374,1.18926,70149
EUR/USD,2017-09-14,13,1.18926,1.18982,1.18683,1.18831,1.18926,1.18985,1.18685,1.18833,38451
EUR/USD,2017-09-14,14,1.18831,1.18975,1.18707,1.18731,1.18833,1.18976,1.18708,1.18732,25118
EUR/USD,2017-09-14,15,1.18731,1.18886,1.18702,1.1886,1.18732,1.18887,1.18701,1.18862,20460
EUR/USD,2017-09-14,16,1.1886,1.1889,1.18746,1.18838,1.18862,1.1889,1.18747,1.18839,9677
EUR/USD,2017-09-14,17,1.18838,1.19223,1.18833,1.1918,1.18839,1.19224,1.18833,1.19181,18849
EUR/USD,2017-09-14,18,1.1918,1.192,1.19119,1.1913,1.19181,1.19202,1.19119,1.19131,11172
EUR/USD,2017-09-14,19,1.1913,1.19142,1.19025,1.19053,1.19131,1.19141,1.19026,1.19055,8594
EUR/USD,2017-09-14,20,1.19053,1.19202,1.1903,1.19181,1.19055,1.19204,1.19032,1.19186,5691
EUR/USD,2017-09-14,21,1.19181,1.19209,1.19108,1.19142,1.19186,1.19217,1.19119,1.1914,6280
EUR/USD,2017-09-14,22,1.19142,1.19229,1.19059,1.19188,1.1914,1.19231,1.19068,1.1919,7648
EUR/USD,2017-09-14,23,1.19188,1.19221,1.19151,1.19213,1.1919,1.19222,1.19154,1.19214,4537
EUR/USD,2017-09-15,0,1.19213,1.19238,1.19073,1.19081,1.19214,1.19239,1.19075,1.19083,9217
EUR/USD,2017-09-15,1,1.19081,1.19118,1.1901,1.19058,1.19083,1.1912,1.19011,1.19058,7121
EUR/USD,2017-09-15,2,1.19058,1.19182,1.19055,1.19152,1.19058,1.19184,1.19056,1.19154,5520
EUR/USD,2017-09-15,3,1.19152,1.19161,1.19044,1.19085,1.19154,1.19161,1.19046,1.19087,5813
EUR/USD,2017-09-15,4,1.19085,1.19131,1.19043,1.19124,1.19087,1.19132,1.19045,1.19126,5008
EUR/USD,2017-09-15,5,1.19124,1.19208,1.191,1.19198,1.19126,1.1921,1.19101,1.192,6106
EUR/USD,2017-09-15,6,1.19198,1.19294,1.1905,1.19233,1.192,1.19297,1.19052,1.19235,19509
EUR/USD,2017-09-15,7,1.19233,1.19301,1.19128,1.19209,1.19235,1.19303,1.19129,1.19209,18309
EUR/USD,2017-09-15,8,1.19209,1.194,1.19133,1.19293,1.19209,1.194,1.19132,1.19294,17906
EUR/USD,2017-09-15,9,1.19293,1.19559,1.19266,1.19378,1.19294,1.1956,1.19266,1.1938,30853
EUR/USD,2017-09-15,10,1.19378,1.19517,1.19369,1.19507,1.1938,1.19518,1.19369,1.19508,16324
EUR/USD,2017-09-15,11,1.19507,1.19632,1.19485,1.19488,1.19508,1.19634,1.19485,1.19489,15409
EUR/USD,2017-09-15,12,1.19488,1.19873,1.19484,1.19739,1.19489,1.19877,1.19485,1.1974,36623
EUR/USD,2017-09-15,13,1.19739,1.19868,1.19636,1.19765,1.1974,1.19868,1.19639,1.19765,23426
EUR/USD,2017-09-15,14,1.19765,1.19784,1.19594,1.19632,1.19765,1.19786,1.19595,1.19634,28075
EUR/USD,2017-09-15,15,1.19632,1.19675,1.19541,1.19583,1.19634,1.19676,1.19542,1.19584,18499
EUR/USD,2017-09-15,16,1.19583,1.19714,1.194,1.19453,1.19584,1.19716,1.19401,1.19454,14492
EUR/USD,2017-09-15,17,1.19453,1.19459,1.19306,1.19363,1.19454,1.19462,1.19303,1.19365,9460
EUR/USD,2017-09-15,18,1.19363,1.19429,1.19295,1.19407,1.19365,1.1943,1.19296,1.19409,8909
EUR/USD,2017-09-15,19,1.19407,1.19462,1.19348,1.19455,1.19409,1.19464,1.19349,1.19454,7313
EUR/USD,2017-09-15,20,1.19455,1.19611,1.19371,1.19405,1.19454,1.19612,1.19446,1.19467,5498
EUR/USD,2017-09-17,19,1.19405,1.19405,1.19289,1.19289,1.19467,1.19467,1.19325,1.19377,130
EUR/USD,2017-09-17,20,1.19289,1.19289,1.1919,1.19209,1.19377,1.19377,1.19213,1.19214,111
EUR/USD,2017-09-17,21,1.19209,1.19357,1.19199,1.19345,1.19214,1.19383,1.19203,1.19353,546
EUR/USD,2017-09-17,22,1.19345,1.19503,1.19343,1.19426,1.19353,1.19506,1.19353,1.1943,4759
EUR/USD,2017-09-17,23,1.19426,1.19464,1.19337,1.19378,1.1943,1.19465,1.19338,1.1938,2565
EUR/USD,2017-09-18,0,1.19378,1.19455,1.19361,1.1944,1.1938,1.19455,1.19363,1.19442,3309
EUR/USD,2017-09-18,1,1.1944,1.19496,1.19424,1.19486,1.19442,1.19498,1.19427,1.19487,4194
EUR/USD,2017-09-18,2,1.19486,1.19549,1.19449,1.19454,1.19487,1.19552,1.19451,1.19456,6355
EUR/USD,2017-09-18,3,1.19454,1.19469,1.19402,1.19441,1.19456,1.19471,1.19404,1.19443,3747
EUR/USD,2017-09-18,4,1.19441,1.19456,1.19389,1.19407,1.19443,1.19458,1.19391,1.19408,3310
EUR/USD,2017-09-18,5,1.19407,1.19465,1.19381,1.19436,1.19408,1.19467,1.19382,1.19438,4301
EUR/USD,2017-09-18,6,1.19436,1.19561,1.19395,1.1948,1.19438,1.19564,1.19397,1.19483,13970
EUR/USD,2017-09-18,7,1.1948,1.19511,1.19146,1.19253,1.19483,1.19515,1.19148,1.19254,20711
EUR/USD,2017-09-18,8,1.19253,1.19418,1.19231,1.1939,1.19254,1.19419,1.19231,1.19391,13628
EUR/USD,2017-09-18,9,1.1939,1.1954,1.19372,1.19508,1.19391,1.19541,1.19374,1.19509,12511
EUR/USD,2017-09-18,10,1.19508,1.1961,1.19426,1.19576,1.19509,1.19611,1.19427,1.19578,11588
EUR/USD,2017-09-18,11,1.19576,1.19693,1.19422,1.19436,1.19578,1.19695,1.19424,1.19438,16100
EUR/USD,2017-09-18,12,1.19436,1.19636,1.19415,1.19611,1.19438,1.19637,1.19416,1.19613,12801
EUR/USD,2017-09-18,13,1.19611,1.19634,1.19465,1.196,1.19613,1.19636,1.19467,1.19602,15728
EUR/USD,2017-09-18,14,1.196,1.1967,1.19464,1.19557,1.19602,1.19672,1.19465,1.19559,18865
EUR/USD,2017-09-18,15,1.19557,1.19636,1.1935,1.19395,1.19559,1.19638,1.19351,1.19397,22414
EUR/USD,2017-09-18,16,1.19395,1.19395,1.19223,1.19343,1.19397,1.19397,1.19226,1.19345,15464
EUR/USD,2017-09-18,17,1.19343,1.19422,1.19325,1.19366,1.19345,1.19422,1.19327,1.19368,8666
EUR/USD,2017-09-18,18,1.19366,1.19542,1.19275,1.195,1.19368,1.19542,1.19276,1.19502,19162
EUR/USD,2017-09-18,19,1.195,1.19578,1.19457,1.19527,1.19502,1.19579,1.19459,1.19529,9915
EUR/USD,2017-09-18,20,1.19527,1.19591,1.19485,1.19487,1.19529,1.19593,1.19505,1.19544,3328
EUR/USD,2017-09-18,21,1.19487,1.1955,1.19487,1.19512,1.19544,1.19576,1.19502,1.19524,3010
EUR/USD,2017-09-18,22,1.19512,1.19581,1.19505,1.19566,1.19524,1.19583,1.19524,1.19568,2481
EUR/USD,2017-09-18,23,1.19566,1.19612,1.19561,1.19599,1.19568,1.19613,1.19562,1.196,2999
EUR/USD,2017-09-19,0,1.19599,1.19667,1.19585,1.19641,1.196,1.19669,1.19586,1.19642,5909
EUR/USD,2017-09-19,1,1.19641,1.19748,1.19639,1.1968,1.19642,1.1975,1.19642,1.1968,9006
EUR/USD,2017-09-19,2,1.1968,1.19704,1.19622,1.19663,1.1968,1.19706,1.19624,1.19665,5223
EUR/USD,2017-09-19,3,1.19663,1.19709,1.19649,1.19707,1.19665,1.1971,1.19649,1.19709,4669
EUR/USD,2017-09-19,4,1.19707,1.19799,1.19676,1.19757,1.19709,1.19799,1.19677,1.19759,6451
EUR/USD,2017-09-19,5,1.19757,1.19918,1.19741,1.19826,1.19759,1.19919,1.19742,1.19829,9285
EUR/USD,2017-09-19,6,1.19826,1.20058,1.19776,1.19947,1.19829,1.20058,1.19779,1.19949,18588
EUR/USD,2017-09-19,7,1.19947,1.20065,1.19823,1.19938,1.19949,1.20063,1.19824,1.19939,19378
EUR/USD,2017-09-19,8,1.19938,1.20039,1.19715,1.19843,1.19939,1.20039,1.19717,1.19849,21916
EUR/USD,2017-09-19,9,1.19843,1.19933,1.19821,1.19888,1.19849,1.19934,1.19825,1.19889,17368
EUR/USD,2017-09-19,10,1.19888,1.19947,1.19827,1.19902,1.19889,1.19948,1.19828,1.19903,12858
EUR/USD,2017-09-19,11,1.19902,1.19926,1.1953,1.19725,1.19903,1.19925,1.19538,1.19726,30616
EUR/USD,2017-09-19,12,1.19725,1.1993,1.19638,1.19841,1.19726,1.19932,1.19638,1.19844,28835
EUR/USD,2017-09-19,13,1.19841,1.19908,1.19758,1.19854,1.19844,1.19909,1.1976,1.19856,21143
EUR/USD,2017-09-19,14,1.19854,1.19867,1.19725,1.19774,1.19856,1.1987,1.19726,1.19776,25154
EUR/USD,2017-09-19,15,1.19774,1.19816,1.19667,1.19805,1.19776,1.19817,1.19669,1.19806,16041
EUR/USD,2017-09-19,16,1.19805,1.19877,1.19602,1.19738,1.19806,1.19876,1.19605,1.1974,18095
EUR/USD,2017-09-19,17,1.19738,1.20006,1.19704,1.19953,1.1974,1.20007,1.19706,1.19955,14120
EUR/USD,2017-09-19,18,1.19953,1.20066,1.19928,1.19954,1.19955,1.20069,1.19928,1.19955,12796
EUR/USD,2017-09-19,19,1.19954,1.20004,1.19929,1.19974,1.19955,1.20002,1.1993,1.19978,7484
EUR/USD,2017-09-19,20,1.19974,1.19978,1.19923,1.19944,1.19978,1.19981,1.19928,1.19945,2791
EUR/USD,2017-09-19,21,1.19944,1.1997,1.19901,1.19952,1.19945,1.19977,1.19916,1.1995,4019
EUR/USD,2017-09-19,22,1.19952,1.19968,1.19934,1.19944,1.1995,1.1997,1.19936,1.19946,1744
EUR/USD,2017-09-19,23,1.19944,1.20006,1.19905,1.19925,1.19946,1.20008,1.19908,1.19927,2648
EUR/USD,2017-09-20,0,1.19925,1.19951,1.19868,1.1992,1.19927,1.19953,1.19868,1.19922,6340
EUR/USD,2017-09-20,1,1.1992,1.20196,1.19907,1.20139,1.19922,1.20197,1.19908,1.20142,12376
EUR/USD,2017-09-20,2,1.20139,1.20179,1.20067,1.20076,1.20142,1.2018,1.20068,1.20077,6388
EUR/USD,2017-09-20,3,1.20076,1.20109,1.20063,1.20077,1.20077,1.2011,1.20065,1.20079,3791
EUR/USD,2017-09-20,4,1.20077,1.20098,1.20038,1.20068,1.20079,1.201,1.20037,1.2007,3332
EUR/USD,2017-09-20,5,1.20068,1.20148,1.20055,1.20099,1.2007,1.2015,1.20056,1.201,4803
EUR/USD,2017-09-20,6,1.20099,1.20161,1.19966,1.19993,1.201,1.20161,1.19968,1.19995,14453
EUR/USD,2017-09-20,7,1.19993,1.20141,1.19957,1.19995,1.19995,1.20142,1.19958,1.19996,13747
EUR/USD,2017-09-20,8,1.19995,1.20123,1.19977,1.2007,1.19996,1.20125,1.19977,1.2007,14991
EUR/USD,2017-09-20,9,1.2007,1.20219,1.20058,1.20127,1.2007,1.20222,1.20059,1.20129,15515
EUR/USD,2017-09-20,10,1.20127,1.20134,1.20005,1.20055,1.20129,1.20135,1.20006,1.20056,9708
EUR/USD,2017-09-20,11,1.20055,1.20087,1.20012,1.20049,1.20056,1.20088,1.20013,1.2005,8785
EUR/USD,2017-09-20,12,1.20049,1.20118,1.19889,1.1992,1.2005,1.2012,1.19888,1.19923,14439
EUR/USD,2017-09-20,13,1.1992,1.20025,1.1991,1.1996,1.19923,1.20028,1.19912,1.19962,13104
EUR/USD,2017-09-20,14,1.1996,1.20016,1.19919,1.19951,1.19962,1.20018,1.19919,1.19952,19483
EUR/USD,2017-09-20,15,1.19951,1.20011,1.19839,1.19975,1.19952,1.20013,1.1984,1.19977,15770
EUR/USD,2017-09-20,16,1.19975,1.20059,1.19974,1.20042,1.19977,1.20058,1.19976,1.20043,9376
EUR/USD,2017-09-20,17,1.20042,1.20147,1.19971,1.20127,1.20043,1.20165,1.19971,1.20128,9544
EUR/USD,2017-09-20,18,1.20127,1.20343,1.18612,1.18906,1.20128,1.20364,1.18614,1.18905,108478
EUR/USD,2017-09-20,19,1.18906,1.18989,1.18679,1.18913,1.18905,1.1899,1.1868,1.18915,41832
EUR/USD,2017-09-20,20,1.18913,1.1902,1.18902,1.18904,1.18915,1.19022,1.18903,1.18947,8697
EUR/USD,2017-09-20,21,1.18904,1.18975,1.18818,1.18937,1.18947,1.1899,1.1884,1.18961,7377
EUR/USD,2017-09-20,22,1.18937,1.18959,1.18859,1.18896,1.18961,1.18965,1.18863,1.18897,3808
EUR/USD,2017-09-20,23,1.18896,1.18912,1.18664,1.18743,1.18897,1.18915,1.18665,1.18745,6063
EUR/USD,2017-09-21,0,1.18743,1.18828,1.18658,1.18776,1.18745,1.1883,1.18658,1.18777,11382
EUR/USD,2017-09-21,1,1.18776,1.18835,1.18669,1.18751,1.18777,1.18835,1.18672,1.18752,10237
EUR/USD,2017-09-21,2,1.18751,1.18857,1.1871,1.18854,1.18752,1.18859,1.18711,1.18855,7405
EUR/USD,2017-09-21,3,1.18854,1.18915,1.18811,1.18853,1.18855,1.18917,1.18813,1.18855,8094
EUR/USD,2017-09-21,4,1.18853,1.18872,1.18821,1.18833,1.18855,1.18873,1.18821,1.18835,3814
EUR/USD,2017-09-21,5,1.18833,1.18867,1.18765,1.1883,1.18835,1.18869,1.18766,1.18831,9418
EUR/USD,2017-09-21,6,1.1883,1.19007,1.18793,1.18962,1.18831,1.19008,1.18794,1.18964,20322
EUR/USD,2017-09-21,7,1.18962,1.19076,1.18765,1.19025,1.18964,1.19077,1.18766,1.19026,21561
EUR/USD,2017-09-21,8,1.19025,1.19182,1.19013,1.19133,1.19026,1.19184,1.19015,1.19135,15268
EUR/USD,2017-09-21,9,1.19133,1.19193,1.19079,1.19133,1.19135,1.19195,1.19081,1.19134,10744
EUR/USD,2017-09-21,10,1.19133,1.19152,1.19025,1.19025,1.19134,1.19154,1.19028,1.19028,11396
EUR/USD,2017-09-21,11,1.19025,1.1905,1.18907,1.19025,1.19028,1.19051,1.18909,1.19025,14153
EUR/USD,2017-09-21,12,1.19025,1.19228,1.18978,1.19165,1.19025,1.1923,1.18986,1.19168,23029
EUR/USD,2017-09-21,13,1.19165,1.19291,1.19084,1.19244,1.19168,1.19292,1.19086,1.19247,22933
EUR/USD,2017-09-21,14,1.19244,1.19265,1.191,1.19223,1.19247,1.19263,1.19101,1.19224,22500
EUR/USD,2017-09-21,15,1.19223,1.19538,1.19166,1.19466,1.19224,1.19539,1.19169,1.19466,24379
EUR/USD,2017-09-21,16,1.19466,1.195,1.19316,1.19325,1.19466,1.19503,1.19317,1.19325,13932
EUR/USD,2017-09-21,17,1.19325,1.19391,1.19281,1.1935,1.19325,1.19393,1.19281,1.19352,8799
EUR/USD,2017-09-21,18,1.1935,1.19353,1.19304,1.19306,1.19352,1.19354,1.19303,1.19305,4667
EUR/USD,2017-09-21,19,1.19306,1.19369,1.19305,1.19312,1.19305,1.19369,1.19305,1.19313,4382
EUR/USD,2017-09-21,20,1.19312,1.19426,1.19312,1.19415,1.19313,1.19427,1.19313,1.19416,2608
EUR/USD,2017-09-21,21,1.19415,1.19425,1.19368,1.19399,1.19416,1.19429,1.19378,1.19403,2372
EUR/USD,2017-09-21,22,1.19399,1.19429,1.19374,1.19408,1.19403,1.1943,1.19378,1.19411,1780
EUR/USD,2017-09-21,23,1.19408,1.19488,1.19399,1.19443,1.19411,1.1949,1.194,1.19444,2558
EUR/USD,2017-09-22,0,1.19443,1.19466,1.19396,1.19416,1.19444,1.19467,1.19397,1.19417,6027
EUR/USD,2017-09-22,1,1.19416,1.19586,1.19409,1.19543,1.19417,1.19587,1.1941,1.19544,8179
EUR/USD,2017-09-22,2,1.19543,1.19596,1.19492,1.19558,1.19544,1.19597,1.19492,1.19559,6026
EUR/USD,2017-09-22,3,1.19558,1.1959,1.1953,1.19575,1.19559,1.19591,1.19533,1.19576,3658
EUR/USD,2017-09-22,4,1.19575,1.19648,1.1954,1.19601,1.19576,1.19649,1.19542,1.19603,3298
EUR/USD,2017-09-22,5,1.19601,1.19697,1.19578,1.19681,1.19603,1.19699,1.19581,1.19682,5071
EUR/USD,2017-09-22,6,1.19681,1.19743,1.19577,1.19701,1.19682,1.19742,1.19578,1.19702,11015
EUR/USD,2017-09-22,7,1.19701,1.19983,1.19649,1.19924,1.19702,1.19983,1.19651,1.19922,17906
EUR/USD,2017-09-22,8,1.19924,1.20029,1.19874,1.19902,1.19922,1.20028,1.19874,1.19903,12769
EUR/USD,2017-09-22,9,1.19902,1.19953,1.19771,1.19953,1.19903,1.19954,1.19772,1.19953,12184
EUR/USD,2017-09-22,10,1.19953,1.20047,1.19593,1.19658,1.19953,1.20047,1.19592,1.19658,13333
EUR/USD,2017-09-22,11,1.19658,1.19806,1.19611,1.19628,1.19658,1.19805,1.19611,1.19629,14660
EUR/USD,2017-09-22,12,1.19628,1.19748,1.19586,1.19715,1.19629,1.19749,1.19586,1.19717,15670
EUR/USD,2017-09-22,13,1.19715,1.19741,1.19582,1.19679,1.19717,1.19741,1.19584,1.19681,21721
EUR/USD,2017-09-22,14,1.19679,1.19839,1.1965,1.19678,1.19681,1.19839,1.1965,1.1968,16873
EUR/USD,2017-09-22,15,1.19678,1.19729,1.1959,1.19688,1.1968,1.19729,1.19591,1.19689,11586
EUR/USD,2017-09-22,16,1.19688,1.19699,1.19371,1.19449,1.19689,1.19699,1.19372,1.19448,11985
EUR/USD,2017-09-22,17,1.19449,1.19492,1.19397,1.19466,1.19448,1.19493,1.19397,1.19466,5283
EUR/USD,2017-09-22,18,1.19466,1.19536,1.19408,1.1943,1.19466,1.19538,1.19409,1.19431,6268
EUR/USD,2017-09-22,19,1.1943,1.19466,1.194,1.19442,1.19431,1.19467,1.19401,1.19444,6465
EUR/USD,2017-09-22,20,1.19442,1.19543,1.19421,1.19474,1.19444,1.19547,1.19423,1.19478,7577
EUR/USD,2017-09-24,18,1.19474,1.19474,1.19052,1.19116,1.19478,1.19478,1.19119,1.19194,28
EUR/USD,2017-09-24,19,1.19116,1.19285,1.18984,1.1904,1.19194,1.19323,1.19031,1.19049,709
EUR/USD,2017-09-24,20,1.1904,1.19125,1.18964,1.1899,1.19049,1.19148,1.18971,1.18993,614
EUR/USD,2017-09-24,21,1.1899,1.19151,1.18964,1.19148,1.18993,1.19167,1.18989,1.19165,1015
EUR/USD,2017-09-24,22,1.19148,1.19251,1.19145,1.19224,1.19165,1.19255,1.19152,1.19224,4162
EUR/USD,2017-09-24,23,1.19224,1.19271,1.19186,1.19268,1.19224,1.19271,1.19187,1.19268,4832
EUR/USD,2017-09-25,0,1.19268,1.19349,1.19255,1.1928,1.19268,1.1935,1.19257,1.19282,6717
EUR/USD,2017-09-25,1,1.1928,1.19324,1.19188,1.19297,1.19282,1.19323,1.1919,1.19298,5481
EUR/USD,2017-09-25,2,1.19297,1.19334,1.19277,1.19311,1.19298,1.19336,1.19278,1.19314,3678
EUR/USD,2017-09-25,3,1.19311,1.19327,1.19278,1.19326,1.19314,1.19329,1.19278,1.19328,3726
EUR/USD,2017-09-25,4,1.19326,1.19365,1.19313,1.19332,1.19328,1.19367,1.19315,1.19334,2673
EUR/USD,2017-09-25,5,1.19332,1.19355,1.19251,1.19278,1.19334,1.19356,1.19252,1.19277,4401
EUR/USD,2017-09-25,6,1.19278,1.19311,1.19034,1.19097,1.19277,1.19312,1.19032,1.19098,12152
EUR/USD,2017-09-25,7,1.19097,1.19207,1.19,1.19101,1.19098,1.19208,1.19001,1.19103,15530
EUR/USD,2017-09-25,8,1.19101,1.19152,1.18986,1.19053,1.19103,1.19153,1.18986,1.19054,11929
EUR/USD,2017-09-25,9,1.19053,1.19068,1.188,1.18865,1.19054,1.19068,1.18802,1.18866,16613
EUR/USD,2017-09-25,10,1.18865,1.18892,1.18688,1.18763,1.18866,1.18893,1.18687,1.18761,12005
EUR/USD,2017-09-25,11,1.18763,1.18813,1.18667,1.1871,1.18761,1.18814,1.18666,1.1871,10765
EUR/USD,2017-09-25,12,1.1871,1.18775,1.18641,1.18729,1.1871,1.18775,1.18641,1.1873,14327
EUR/USD,2017-09-25,13,1.18729,1.189,1.1862,1.18792,1.1873,1.18901,1.18621,1.18794,21430
EUR/USD,2017-09-25,14,1.18792,1.18884,1.18646,1.18661,1.18794,1.18886,1.18646,1.18662,20218
EUR/USD,2017-09-25,15,1.18661,1.18727,1.18496,1.18511,1.18662,1.18728,1.18496,1.18513,24426
EUR/USD,2017-09-25,16,1.18511,1.18526,1.18321,1.18452,1.18513,1.18527,1.1832,1.18451,17207
EUR/USD,2017-09-25,17,1.18452,1.18454,1.18372,1.18404,1.18451,1.18453,1.18372,1.18406,8936
EUR/USD,2017-09-25,18,1.18404,1.18468,1.18385,1.1845,1.18406,1.18471,1.18387,1.18453,8190
EUR/USD,2017-09-25,19,1.1845,1.18554,1.18443,1.18479,1.18453,1.18556,1.18445,1.18479,7309
EUR/USD,2017-09-25,20,1.18479,1.18492,1.18449,1.18482,1.18479,1.18496,1.1845,1.18488,2601
EUR/USD,2017-09-25,21,1.18482,1.18493,1.18446,1.18466,1.18488,1.18518,1.18455,1.18472,4051
EUR/USD,2017-09-25,22,1.18466,1.1857,1.1846,1.18554,1.18472,1.18573,1.18456,1.18558,5228
EUR/USD,2017-09-25,23,1.18554,1.18573,1.1852,1.18557,1.18558,1.18574,1.18523,1.1856,4117
EUR/USD,2017-09-26,0,1.18557,1.18595,1.185,1.18542,1.1856,1.18595,1.18502,1.18544,7593
EUR/USD,2017-09-26,1,1.18542,1.18604,1.18528,1.18586,1.18544,1.18606,1.18529,1.18588,4689
EUR/USD,2017-09-26,2,1.18586,1.18611,1.18544,1.1858,1.18588,1.18614,1.18545,1.1858,3665
EUR/USD,2017-09-26,3,1.1858,1.18616,1.18572,1.18611,1.1858,1.18617,1.18573,1.18613,2673
EUR/USD,2017-09-26,4,1.18611,1.18614,1.18533,1.18535,1.18613,1.18616,1.18534,1.18535,2653
EUR/USD,2017-09-26,5,1.18535,1.18538,1.1836,1.18411,1.18535,1.1854,1.1836,1.18412,6224
EUR/USD,2017-09-26,6,1.18411,1.1859,1.18399,1.18459,1.18412,1.18591,1.18401,1.1846,13096
EUR/USD,2017-09-26,7,1.18459,1.18465,1.18105,1.18126,1.1846,1.18466,1.18107,1.18127,24440
EUR/USD,2017-09-26,8,1.18126,1.18195,1.18097,1.18171,1.18127,1.18193,1.18098,1.18173,11625
EUR/USD,2017-09-26,9,1.18171,1.18291,1.18129,1.18147,1.18173,1.18292,1.18131,1.18149,11034
EUR/USD,2017-09-26,10,1.18147,1.18165,1.17859,1.17898,1.18149,1.18164,1.1786,1.17899,16358
EUR/USD,2017-09-26,11,1.17898,1.17981,1.17823,1.17887,1.17899,1.17981,1.17822,1.17889,12365
EUR/USD,2017-09-26,12,1.17887,1.17959,1.17808,1.17918,1.17889,1.1796,1.17808,1.17919,13053
EUR/USD,2017-09-26,13,1.17918,1.17973,1.17803,1.17805,1.17919,1.17974,1.17804,1.17806,11707
EUR/USD,2017-09-26,14,1.17805,1.17903,1.17641,1.17661,1.17806,1.17904,1.17642,1.17662,17948
EUR/USD,2017-09-26,15,1.17661,1.17741,1.17659,1.17702,1.17662,1.17742,1.1766,1.17704,11379
EUR/USD,2017-09-26,16,1.17702,1.17954,1.17575,1.17821,1.17704,1.17955,1.17572,1.17823,27892
EUR/USD,2017-09-26,17,1.17821,1.18104,1.17814,1.18093,1.17823,1.18105,1.17812,1.18095,19578
EUR/USD,2017-09-26,18,1.18093,1.18103,1.17941,1.17987,1.18095,1.18104,1.1794,1.17988,9235
EUR/USD,2017-09-26,19,1.17987,1.1799,1.17874,1.17929,1.17988,1.17991,1.17874,1.17929,7225
EUR/USD,2017-09-26,20,1.17929,1.17944,1.17852,1.17918,1.17929,1.1795,1.17852,1.17938,4165
EUR/USD,2017-09-26,21,1.17918,1.17941,1.17899,1.17913,1.17938,1.17952,1.17906,1.17919,3398
EUR/USD,2017-09-26,22,1.17913,1.17921,1.1789,1.17897,1.17919,1.17927,1.17893,1.179,2113
EUR/USD,2017-09-26,23,1.17897,1.17903,1.17821,1.17839,1.179,1.17905,1.17823,1.17841,3676
EUR/USD,2017-09-27,0,1.17839,1.17882,1.17766,1.17878,1.17841,1.17882,1.17769,1.1788,7884
